SubscriberID,Region,Plan,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalSpent,DaysBeforeRenewalLastNegativeTicket,CancellationReason
S-13880,Midwest,Monthly Essentials,43.4,False,True,365.89,,Product quality
S-18257,West,Monthly Essentials,88.1,False,False,82.89,,
S-13815,Midwest,Quarterly Bundle,35.5,False,False,2683.81,,
S-15452,South,Monthly Essentials,59.6,False,False,444.17,,
S-12519,West,Quarterly Bundle,99.5,True,False,3698.54,13.7,
S-14991,Midwest,Monthly Essentials,68.2,False,False,329.12,,
S-11335,Northeast,Monthly Plus,64.0,True,False,55.97,1.7,
S-15662,West,Monthly Plus,63.4,False,False,662.97,,
S-15529,West,Quarterly Bundle,72.6,False,False,1018.24,,
S-17513,West,Monthly Plus,83.7,False,False,438.89,,
S-10409,Northeast,Monthly Plus,38.7,True,True,238.71,5.5,Switched provider
S-15595,West,Monthly Plus,64.5,False,False,1124.55,,
S-13747,West,Monthly Plus,52.6,False,False,340.27,,
S-11057,South,Quarterly Bundle,39.8,True,True,145.18,1.6,Shipping issues
S-13842,Midwest,Quarterly Bundle,47.0,False,False,549.4,,
S-16215,West,Monthly Plus,59.4,False,False,512.68,,
S-15696,South,Monthly Plus,69.4,False,False,220.54,,
S-11023,Midwest,Monthly Plus,54.7,True,False,514.95,13.8,
S-13837,Midwest,Monthly Plus,37.5,False,False,1084.3,,
S-13374,West,Quarterly Bundle,49.3,False,True,1664.42,,No longer needed
S-16542,Northeast,Quarterly Bundle,61.3,False,False,867.29,,
S-10848,Midwest,Monthly Essentials,42.1,True,True,639.56,10.7,Support experience
S-14427,Northeast,Monthly Plus,51.1,False,False,878.71,,
S-15478,West,Quarterly Bundle,55.6,False,False,2853.78,,
S-14172,Northeast,Quarterly Bundle,37.1,False,False,1468.7,,
S-16062,South,Monthly Plus,66.5,False,False,811.99,,
S-14481,West,Quarterly Bundle,47.7,False,False,2925.91,,
S-12257,South,Monthly Essentials,90.0,True,True,226.17,9.8,Paused
S-17559,Midwest,Monthly Essentials,77.3,False,False,310.17,,
S-17249,Northeast,Monthly Essentials,96.2,False,False,492.82,,
S-14115,West,Monthly Essentials,36.0,False,False,642.16,,
S-12297,South,Monthly Essentials,95.5,True,False,213.07,7.9,
S-13313,South,Monthly Plus,45.1,False,False,1125.64,,
S-10025,South,Quarterly Bundle,53.4,True,True,3302.05,8.7,Shipping issues
S-17372,South,Monthly Essentials,82.9,False,False,729.99,,
S-13006,Midwest,Quarterly Bundle,75.8,True,False,144.7,4.1,
S-14534,South,Monthly Plus,52.4,False,False,224.42,,
S-10056,West,Monthly Plus,53.5,True,True,764.55,12.6,Relocation
S-11016,Midwest,Monthly Plus,40.4,True,True,58.26,6.3,Switched provider
S-15750,Northeast,Monthly Essentials,59.4,False,False,512.76,,
S-12482,Northeast,Monthly Essentials,78.8,True,False,494.83,3.0,
S-17283,South,Monthly Essentials,85.5,False,False,256.54,,
S-10941,South,Monthly Essentials,43.3,True,True,573.05,3.1,
S-16199,South,Quarterly Bundle,55.1,False,False,3122.46,,
S-12870,South,Monthly Essentials,95.1,True,False,213.7,8.7,
S-13084,West,Monthly Essentials,91.6,True,True,485.81,8.2,No longer needed
S-16672,Northeast,Monthly Essentials,70.8,False,False,37.03,,
S-12465,West,Quarterly Bundle,88.6,True,False,2859.53,6.6,
S-13076,South,Monthly Essentials,82.9,True,False,509.48,8.3,
S-14619,West,Monthly Plus,51.3,False,True,1265.85,,Price
S-11330,South,Quarterly Bundle,56.8,True,False,2780.93,9.1,
S-14791,West,Monthly Plus,53.1,False,False,1150.86,,
S-17068,Northeast,Monthly Plus,97.8,False,False,358.24,,
S-13141,West,Monthly Essentials,92.4,True,True,241.16,3.5,No longer needed
S-10950,South,Monthly Essentials,45.0,True,True,706.51,1.7,Shipping issues
S-14318,Midwest,Quarterly Bundle,46.9,False,False,928.5,,
S-13272,West,Monthly Essentials,50.3,False,False,539.25,,
S-11331,South,Monthly Essentials,71.9,True,False,37.19,1.5,
S-13550,Northeast,Monthly Essentials,53.9,False,False,429.83,,
S-10938,Midwest,Monthly Plus,52.4,True,True,932.65,7.1,
S-14379,Northeast,Quarterly Bundle,54.9,False,False,2670.64,,
S-17491,Northeast,Quarterly Bundle,87.6,False,False,2954.13,,
S-14106,Midwest,Quarterly Bundle,48.3,False,False,2324.13,,
S-15437,South,Monthly Essentials,73.2,False,False,594.67,,
S-14582,Northeast,Monthly Plus,48.9,False,False,108.64,,
S-16977,South,Monthly Plus,87.3,False,False,175.37,,
S-15341,Northeast,Monthly Essentials,64.8,False,False,904.65,,
S-14402,West,Monthly Plus,37.8,False,True,1000.1,,No longer needed
S-15780,Midwest,Quarterly Bundle,70.8,False,True,3473.16,,
S-16739,West,Monthly Plus,78.2,False,False,1440.64,,
S-10898,Northeast,Monthly Plus,54.6,True,True,1053.92,3.7,Shipping issues
S-13099,West,Quarterly Bundle,98.6,True,False,428.72,8.0,
S-13425,South,Quarterly Bundle,49.9,False,True,159.55,,Paused
S-14403,Midwest,Monthly Essentials,43.9,False,False,426.42,,
S-12099,South,Quarterly Bundle,74.9,True,False,1905.47,7.4,
S-17380,West,Quarterly Bundle,95.3,False,False,2976.65,,
S-12223,West,Monthly Essentials,89.0,True,False,830.45,7.9,
S-12340,West,Monthly Plus,80.1,True,True,361.32,1.8,Shipping issues
S-15038,Midwest,Quarterly Bundle,58.0,False,False,2972.27,,
S-14372,South,Monthly Essentials,49.7,False,True,357.81,,Relocation
S-18366,Northeast,Monthly Plus,92.6,False,False,1254.71,,
S-16443,South,Quarterly Bundle,67.7,False,False,298.31,,
S-17417,Midwest,Monthly Plus,88.3,False,False,576.62,,
S-14262,West,Quarterly Bundle,41.6,False,False,3269.07,,
S-14400,West,Monthly Essentials,45.2,False,False,794.64,,
S-13676,West,Quarterly Bundle,44.6,False,False,162.18,,
S-17433,West,Quarterly Bundle,99.0,False,False,433.82,,
S-10818,Midwest,Monthly Essentials,35.0,True,False,436.0,2.9,
S-14472,Northeast,Quarterly Bundle,35.1,False,False,1249.21,,
S-14803,South,Monthly Plus,35.7,False,False,889.46,,
S-14446,West,Monthly Essentials,54.4,False,False,699.15,,
S-17690,West,Quarterly Bundle,99.9,False,False,1197.65,,
S-11277,West,Quarterly Bundle,68.6,True,False,3592.57,8.7,
S-17292,West,Quarterly Bundle,87.7,False,False,856.65,,
S-13980,West,Monthly Plus,41.1,False,False,1126.95,,
S-15225,South,Monthly Essentials,68.2,False,False,595.39,,
S-13607,West,Monthly Essentials,44.4,False,False,578.69,,
S-14108,South,Monthly Plus,37.1,False,False,552.06,,
S-10776,West,Monthly Essentials,49.8,True,False,264.77,5.1,
S-10712,West,Monthly Essentials,41.4,True,False,783.16,0.8,
S-12798,South,Monthly Plus,86.5,True,True,567.47,6.3,Shipping issues
S-16642,Northeast,Quarterly Bundle,70.7,False,False,628.43,,
S-15519,West,Monthly Essentials,63.4,False,True,147.62,,Shipping issues
S-14120,West,Monthly Plus,46.4,False,True,116.7,,No longer needed
S-12783,South,Monthly Plus,83.9,True,False,53.76,0.6,
S-18008,Northeast,Quarterly Bundle,88.7,False,False,1700.6,,
S-10374,Midwest,Quarterly Bundle,42.8,True,True,2139.13,9.1,Price
S-12751,Midwest,Monthly Plus,98.4,True,False,257.82,6.5,
S-11597,South,Quarterly Bundle,60.2,True,False,2363.1,13.0,
S-18217,Midwest,Quarterly Bundle,93.9,False,False,3514.99,,
S-10255,Midwest,Quarterly Bundle,39.6,True,True,3437.17,13.3,No longer needed
S-13649,West,Monthly Plus,54.9,False,True,1286.7,,Product quality
S-16086,South,Monthly Essentials,61.1,False,False,838.62,,
S-17547,West,Quarterly Bundle,80.7,False,False,2785.71,,
S-18379,West,Monthly Plus,82.5,False,False,1292.78,,
S-15742,West,Monthly Essentials,71.6,False,False,639.58,,
S-17199,West,Monthly Essentials,94.2,False,False,414.45,,
S-11726,West,Monthly Essentials,58.9,True,False,593.75,0.8,
S-14697,Northeast,Monthly Plus,46.5,False,False,1374.87,,
S-10809,West,Monthly Plus,40.3,True,True,689.05,8.1,
S-16164,South,Quarterly Bundle,72.9,False,False,896.26,,
S-16936,West,Quarterly Bundle,91.9,False,False,287.66,,
S-14332,South,Quarterly Bundle,54.5,False,False,2147.01,,
S-13794,South,Monthly Plus,45.2,False,False,162.5,,
S-13863,West,Quarterly Bundle,46.7,False,False,1468.09,,
S-11096,Northeast,Quarterly Bundle,58.9,True,False,1522.8,13.0,
S-18124,Northeast,Monthly Plus,88.2,False,False,857.79,,
S-15275,Midwest,Monthly Essentials,57.8,False,False,818.34,,
S-11633,West,Monthly Essentials,63.8,True,True,917.94,4.6,No longer needed
S-18398,Northeast,Quarterly Bundle,96.4,False,False,1793.47,,
S-17760,Midwest,Quarterly Bundle,83.3,False,False,2816.48,,
S-10519,West,Monthly Plus,43.1,True,True,916.96,13.2,
S-10341,South,Monthly Plus,40.9,True,True,425.67,10.1,
S-11294,Midwest,Monthly Plus,70.0,True,False,1080.53,5.6,
S-13586,South,Monthly Plus,47.9,False,False,1109.78,,
S-14772,West,Quarterly Bundle,45.6,False,False,649.86,,
S-10339,South,Quarterly Bundle,36.8,True,True,2005.9,10.3,Paused
S-15150,Midwest,Monthly Plus,55.0,False,False,107.3,,
S-10247,Northeast,Quarterly Bundle,54.0,True,True,3920.71,10.1,Switched provider
S-10011,Northeast,Monthly Essentials,50.0,True,True,268.47,7.6,Switched provider
S-15569,Northeast,Monthly Plus,74.6,False,False,874.62,,
S-16513,West,Quarterly Bundle,57.0,False,False,850.47,,
S-13482,Midwest,Monthly Plus,54.5,False,False,543.02,,
S-10003,Midwest,Monthly Plus,53.3,True,False,462.51,4.8,
S-17151,West,Quarterly Bundle,82.6,False,False,285.52,,
S-18058,West,Monthly Essentials,95.2,False,False,861.18,,
S-11873,South,Monthly Essentials,56.3,True,True,447.67,12.6,
S-15953,Midwest,Monthly Essentials,68.1,False,True,282.28,,Relocation
S-10308,West,Monthly Essentials,49.2,True,True,599.45,11.3,Price
S-16758,West,Monthly Essentials,79.0,False,False,724.95,,
S-10109,Midwest,Monthly Plus,49.0,True,True,229.59,7.7,No longer needed
S-14208,Midwest,Quarterly Bundle,35.8,False,False,2032.05,,
S-15045,Northeast,Quarterly Bundle,55.1,False,False,1625.93,,
S-18384,Midwest,Monthly Essentials,77.2,False,True,628.91,,Paused
S-12910,Midwest,Quarterly Bundle,87.4,True,False,940.95,4.1,
S-10034,West,Quarterly Bundle,36.3,True,False,1672.27,12.8,
S-15359,South,Monthly Essentials,68.7,False,False,864.13,,
S-14929,Midwest,Monthly Plus,45.5,False,False,437.79,,
S-13810,West,Monthly Essentials,36.4,False,False,122.66,,
S-11934,West,Quarterly Bundle,60.1,True,True,1642.85,0.3,
S-13337,South,Quarterly Bundle,50.0,False,False,786.95,,
S-10626,Midwest,Monthly Essentials,54.8,True,True,78.66,12.0,Product quality
S-17111,Midwest,Monthly Essentials,91.2,False,False,371.89,,
S-17752,Midwest,Quarterly Bundle,92.0,False,False,325.14,,
S-15818,Northeast,Monthly Plus,55.5,False,False,459.09,,
S-15058,Midwest,Monthly Essentials,68.6,False,False,761.36,,
S-10989,West,Monthly Essentials,54.5,True,True,701.33,0.4,
S-18160,Northeast,Monthly Essentials,85.5,False,False,655.16,,
S-14177,Midwest,Monthly Plus,39.8,False,False,192.37,,
S-10272,Northeast,Quarterly Bundle,40.2,True,True,139.6,7.3,Relocation
S-11042,South,Monthly Essentials,36.4,True,False,539.88,12.8,
S-11751,West,Quarterly Bundle,73.2,True,False,1476.54,3.1,
S-13032,Midwest,Monthly Plus,96.2,True,False,1090.19,9.4,
S-16967,Northeast,Monthly Plus,83.0,False,False,1478.15,,
S-17657,West,Quarterly Bundle,79.9,False,False,3751.8,,
S-18287,Northeast,Monthly Essentials,93.8,False,False,500.54,,
S-10257,Midwest,Monthly Essentials,52.4,True,False,38.32,0.9,
S-11429,West,Quarterly Bundle,64.7,True,True,2863.67,8.8,Shipping issues
S-15656,South,Monthly Essentials,72.6,False,False,773.82,,
S-18320,South,Monthly Essentials,91.4,False,False,479.05,,
S-13811,South,Quarterly Bundle,38.7,False,False,3103.52,,
S-15363,South,Monthly Essentials,70.3,False,False,513.31,,
S-16932,Midwest,Quarterly Bundle,80.1,False,False,1917.44,,
S-17857,South,Quarterly Bundle,87.3,False,False,3140.7,,
S-18284,Northeast,Quarterly Bundle,97.7,False,False,3211.66,,
S-14593,South,Monthly Plus,46.0,False,False,1374.26,,
S-14556,Northeast,Monthly Essentials,53.7,False,False,38.83,,
S-10041,South,Monthly Plus,49.4,True,True,1086.19,11.0,Support experience
S-13362,West,Monthly Plus,51.3,False,False,865.68,,
S-11651,South,Quarterly Bundle,65.9,True,False,1947.04,7.2,
S-12068,Midwest,Monthly Essentials,62.8,True,True,277.8,0.6,Product quality
S-16858,South,Monthly Plus,80.1,False,False,1332.08,,
S-17486,Midwest,Monthly Plus,76.8,False,False,912.16,,
S-17734,West,Monthly Plus,75.8,False,False,975.29,,
S-10846,Northeast,Monthly Essentials,35.6,True,False,608.75,2.2,
S-18029,South,Monthly Essentials,84.0,False,False,41.26,,
S-16930,Midwest,Quarterly Bundle,87.7,False,False,1792.73,,
S-17099,South,Monthly Essentials,80.5,False,False,429.36,,
S-15489,Midwest,Monthly Essentials,56.3,False,False,326.94,,
S-13799,Northeast,Monthly Plus,36.2,False,False,1154.66,,
S-11552,West,Monthly Plus,73.4,True,True,617.39,1.5,Product quality
S-13882,West,Monthly Plus,43.0,False,False,606.99,,
S-16789,Northeast,Monthly Plus,92.8,False,False,775.23,,
S-13382,West,Monthly Essentials,43.9,False,False,433.64,,
S-16784,South,Monthly Plus,86.0,False,False,1241.16,,
S-15071,Northeast,Monthly Essentials,71.9,False,False,367.16,,
S-16413,Midwest,Monthly Plus,60.9,False,False,1042.04,,
S-16668,Northeast,Monthly Essentials,70.9,False,False,178.84,,
S-14021,Northeast,Quarterly Bundle,53.8,False,True,2667.8,,Switched provider
S-15199,Midwest,Monthly Essentials,68.8,False,False,329.66,,
S-13008,West,Monthly Essentials,76.5,True,False,928.66,3.8,
S-15122,Midwest,Quarterly Bundle,56.7,False,False,3223.11,,
S-13349,South,Monthly Plus,46.3,False,False,552.44,,
S-15901,Northeast,Monthly Essentials,74.9,False,False,845.14,,
S-17173,West,Monthly Plus,91.6,False,False,1253.81,,
S-12258,West,Monthly Plus,95.6,True,False,1542.49,11.7,
S-10090,South,Monthly Plus,46.9,True,False,1037.14,10.6,
S-15868,Northeast,Quarterly Bundle,67.1,False,False,2729.82,,
S-13203,South,Quarterly Bundle,76.0,True,True,726.61,7.1,Shipping issues
S-18164,West,Monthly Plus,90.9,False,False,775.59,,
S-13465,Northeast,Monthly Essentials,44.0,False,False,194.76,,
S-10051,Midwest,Quarterly Bundle,37.0,True,True,3086.34,11.1,Relocation
S-14173,Northeast,Monthly Plus,47.5,False,True,375.83,,Shipping issues
S-15343,West,Monthly Plus,74.1,False,False,867.35,,
S-16543,South,Monthly Essentials,62.1,False,False,75.55,,
S-15839,West,Quarterly Bundle,71.7,False,False,1262.49,,
S-15813,South,Monthly Essentials,68.4,False,False,647.62,,
S-16064,Northeast,Monthly Essentials,67.7,False,True,216.23,,Relocation
S-14669,Northeast,Monthly Essentials,51.9,False,True,35.55,,Price
S-17951,South,Monthly Essentials,83.9,False,False,314.55,,
S-13600,West,Monthly Plus,39.9,False,False,1523.04,,
S-14860,Midwest,Monthly Essentials,48.9,False,True,358.05,,
S-16194,South,Monthly Plus,73.9,False,False,270.36,,
S-17804,Northeast,Quarterly Bundle,96.1,False,False,1998.03,,
S-10822,Northeast,Monthly Plus,48.9,True,False,507.09,6.8,
S-14956,West,Monthly Plus,43.2,False,False,179.56,,
S-17897,South,Monthly Essentials,98.3,False,False,568.34,,
S-17497,South,Monthly Plus,91.6,False,False,233.25,,
S-17913,South,Quarterly Bundle,78.9,False,False,3795.68,,
S-15925,Northeast,Monthly Essentials,72.5,False,True,351.33,,No longer needed
S-16649,West,Quarterly Bundle,64.9,False,False,149.45,,
S-12317,Midwest,Monthly Essentials,91.0,True,False,863.11,8.4,
S-14416,Northeast,Quarterly Bundle,36.9,False,True,3819.99,,
S-17882,South,Monthly Essentials,90.6,False,False,727.38,,
S-11723,Northeast,Monthly Plus,63.5,True,False,1350.48,8.7,
S-12214,Midwest,Monthly Plus,99.0,True,False,222.51,2.6,
S-14869,Midwest,Monthly Essentials,48.9,False,True,75.74,,Relocation
S-17841,Midwest,Monthly Plus,88.8,False,True,517.88,,Product quality
S-14198,South,Quarterly Bundle,35.5,False,False,995.18,,
S-11169,South,Monthly Plus,67.2,True,False,121.53,0.8,
S-13161,Midwest,Monthly Plus,87.5,True,False,450.99,10.7,
S-10692,West,Monthly Essentials,38.4,True,True,678.32,12.6,
S-12502,Northeast,Monthly Essentials,75.7,True,False,116.67,12.3,
S-16987,Midwest,Monthly Essentials,99.1,False,False,816.93,,
S-11567,Northeast,Quarterly Bundle,75.0,True,True,303.98,12.9,Product quality
S-16300,South,Monthly Plus,69.0,False,False,627.98,,
S-13129,Northeast,Monthly Plus,89.8,True,False,1056.38,7.8,
S-15676,Northeast,Monthly Plus,58.6,False,False,348.83,,
S-18056,West,Quarterly Bundle,77.9,False,False,322.61,,
S-13049,South,Monthly Plus,88.0,True,False,1345.43,2.4,
S-17414,Northeast,Quarterly Bundle,76.2,False,False,2006.08,,
S-10311,Northeast,Monthly Plus,38.2,True,True,561.0,3.6,Shipping issues
S-13496,West,Monthly Plus,47.4,False,False,291.85,,
S-11365,Midwest,Quarterly Bundle,67.4,True,True,3134.61,0.8,Price
S-15244,Midwest,Monthly Plus,58.4,False,False,572.02,,
S-16767,South,Quarterly Bundle,88.5,False,False,2376.14,,
S-13274,South,Monthly Plus,51.7,False,False,1070.25,,
S-10344,West,Quarterly Bundle,39.4,True,True,1902.34,5.6,Support experience
S-12096,Midwest,Monthly Essentials,70.4,True,True,483.32,4.5,Product quality
S-13366,Midwest,Monthly Essentials,36.4,False,False,977.13,,
S-11008,South,Monthly Essentials,54.4,True,True,760.66,2.3,Support experience
S-11731,South,Quarterly Bundle,55.7,True,True,3670.17,10.4,Paused
S-15264,South,Monthly Plus,62.7,False,False,665.55,,
S-11119,Midwest,Monthly Essentials,63.6,True,False,913.08,8.5,
S-15072,Midwest,Monthly Plus,59.6,False,True,316.69,,
S-16003,Northeast,Monthly Essentials,60.1,False,True,881.49,,Paused
S-11055,South,Monthly Essentials,43.9,True,True,759.31,11.3,Product quality
S-15393,Northeast,Monthly Plus,61.2,False,False,489.79,,
S-10942,Northeast,Monthly Plus,52.0,True,True,867.11,10.1,Support experience
S-14135,South,Quarterly Bundle,52.8,False,False,2985.7,,
S-17096,West,Quarterly Bundle,78.4,False,False,1568.31,,
S-10790,Midwest,Quarterly Bundle,50.9,True,False,1434.88,10.4,
S-13200,Midwest,Monthly Essentials,97.8,True,True,269.55,8.4,Paused
S-13593,South,Quarterly Bundle,54.2,False,False,1896.56,,
S-10530,South,Monthly Plus,49.9,True,True,114.21,1.3,
S-13570,Northeast,Monthly Plus,50.1,False,False,281.23,,
S-10141,Northeast,Monthly Essentials,40.5,True,True,116.58,5.6,No longer needed
S-16133,West,Monthly Plus,59.3,False,False,437.61,,
S-16524,West,Monthly Plus,69.6,False,False,559.55,,
S-16694,South,Monthly Essentials,83.5,False,False,568.87,,
S-16250,South,Monthly Plus,69.9,False,False,973.53,,
S-11641,Northeast,Monthly Plus,68.2,True,True,1084.82,7.1,Product quality
S-17344,Midwest,Monthly Essentials,87.0,False,False,397.55,,
S-10072,South,Monthly Plus,44.8,True,True,110.98,3.1,Support experience
S-11894,Midwest,Monthly Plus,72.3,True,False,806.1,5.2,
S-16841,Northeast,Monthly Plus,95.3,False,False,584.98,,
S-17281,South,Quarterly Bundle,82.5,False,False,1631.92,,
S-16421,West,Monthly Essentials,73.4,False,False,597.13,,
S-17573,Midwest,Monthly Essentials,78.0,False,False,358.82,,
S-10397,Midwest,Monthly Essentials,35.9,True,False,266.64,7.6,
S-14151,West,Quarterly Bundle,39.4,False,False,842.64,,
S-10414,West,Monthly Plus,41.5,True,True,914.72,8.5,Shipping issues
S-10756,South,Monthly Essentials,46.8,True,True,883.76,10.9,Shipping issues
S-10435,South,Monthly Essentials,54.2,True,True,729.64,13.3,Product quality
S-13118,Northeast,Quarterly Bundle,96.1,True,False,2450.56,5.7,
S-13972,Northeast,Quarterly Bundle,52.0,False,False,1612.14,,
S-11709,South,Monthly Plus,72.4,True,True,60.68,13.3,Price
S-15476,West,Monthly Essentials,70.5,False,False,821.24,,
S-13178,West,Quarterly Bundle,75.6,True,False,3051.81,1.4,
S-13813,South,Monthly Plus,53.8,False,False,1495.16,,
S-14442,South,Monthly Essentials,45.2,False,False,120.1,,
S-12629,South,Monthly Essentials,81.5,True,False,767.23,9.7,
S-13748,Northeast,Quarterly Bundle,50.4,False,False,1601.81,,
S-13584,Northeast,Monthly Plus,50.3,False,False,1016.36,,
S-14024,Northeast,Monthly Essentials,49.2,False,False,973.03,,
S-11171,South,Monthly Plus,61.9,True,True,733.41,1.8,Shipping issues
S-11899,Northeast,Monthly Plus,56.2,True,False,289.48,12.5,
S-11195,Midwest,Monthly Plus,70.2,True,False,743.64,8.5,
S-17347,Northeast,Monthly Essentials,85.6,False,False,295.84,,
S-12051,West,Monthly Plus,64.3,True,False,56.35,11.9,
S-18025,South,Quarterly Bundle,89.1,False,False,3247.92,,
S-13832,Northeast,Monthly Plus,47.4,False,False,54.8,,
S-12853,West,Monthly Plus,85.1,True,False,248.6,10.7,
S-15643,South,Monthly Plus,66.8,False,False,1285.25,,
S-13993,Midwest,Quarterly Bundle,39.3,False,False,3572.06,,
S-11683,West,Quarterly Bundle,71.2,True,True,1240.5,1.8,Price
S-17923,Northeast,Quarterly Bundle,99.4,False,False,2079.28,,
S-14622,West,Monthly Plus,54.9,False,False,630.81,,
